anime_id,title,title_english,type,source,episodes,status,aired,duration,rating,score,scored_by,members,favorites,genre,studio,premiered
35081,The iDOLM@STER Million Live! 4th Anniversary PV,The iDOLM@STER Million Live! 4th Anniversary PV,ONA,Game,1,Finished Airing,"{'from': '2017-03-12', 'to': '2017-03-12'}",9 min.,PG-13 - Teens 13 or older,6.72,193,982,2,"Comedy, Music, Slice of Life",,
34839,Sanrio Danshi,Sanrio Boys,TV,Original,12,Finished Airing,"{'from': '2018-01-06', 'to': '2018-03-24'}",24 min. per ep.,PG-13 - Teens 13 or older,6.68,5338,21740,75,"Slice of Life, School",Studio Pierrot,Winter 2018
6950,Aos,Aos,Movie,Original,1,Finished Airing,"{'from': None, 'to': None}",9 min.,R+ - Mild Nudity,3.66,821,1430,1,"Fantasy, Dementia",,
7092,Shoujo Fight: Norainu-tachi no Odekake,Shoujo Fight: Norainu-tachi no Odekake,OVA,Unknown,1,Finished Airing,"{'from': '2009-10-23', 'to': '2009-10-23'}",30 min.,PG-13 - Teens 13 or older,5.51,43,458,0,"Sports, Comedy, School, Seinen",Production I.G,
36185,Lan Mo De Hua,Lan Mo&#039;s Flower,ONA,Web manga,9,Finished Airing,"{'from': '2017-07-13', 'to': '2017-08-14'}",13 min. per ep.,PG-13 - Teens 13 or older,6.9,285,1085,10,"Magic, Romance, School",,
23857,Go! Go! Kadendanshi 2nd Season,Go! Go! Kadendanshi 2nd Season,ONA,Unknown,78,Finished Airing,"{'from': '2014-04-29', 'to': '2015-03-13'}",1 min. per ep.,G - All Ages,5.06,17,143,0,"Action, Seinen",DLE,
3800,Arrow Emblem Grand Prix no Taka,Super Grand Prix,TV,Unknown,44,Finished Airing,"{'from': '1977-09-22', 'to': '1978-08-31'}",24 min. per ep.,PG-13 - Teens 13 or older,6.58,383,1059,3,"Cars, Sports, Drama",Toei Animation,Fall 1977
33538,Shima Kousaku no Asia Risshi-den,Shima Kosaku&#039;s Asian Entrepreneurs,TV,Manga,26,Finished Airing,"{'from': '2013-05-10', 'to': '2015-02-13'}",36 min. per ep.,PG-13 - Teens 13 or older,5.86,7,337,0,"Drama, Seinen",,Spring 2013
32023,Bubuki Buranki,BBK/BRNK,TV,Original,12,Finished Airing,"{'from': '2016-01-09', 'to': '2016-03-26'}",24 min. per ep.,PG-13 - Teens 13 or older,6.4,19194,56470,92,"Action, Sci-Fi, Drama, Mecha",SANZIGEN,Winter 2016
1625,Soul Link Special,Soul Link Special,Special,Visual novel,1,Finished Airing,"{'from': '2006-06-11', 'to': '2006-06-11'}",25 min.,PG-13 - Teens 13 or older,5.94,858,2224,1,"Ecchi, Adventure, Space, Comedy, Romance, Military, Sci-Fi",,
36775,Wo Shi Jiang Xiaobai,I&#039;m Joybo,ONA,Original,12,Finished Airing,"{'from': '2017-11-09', 'to': '2018-01-24'}",20 min. per ep.,PG-13 - Teens 13 or older,7.26,361,2606,4,"Slice of Life, Drama, Romance",2:10 Animation,
28427,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo,ONA,Manga,0,Finished Airing,"{'from': '2013-12-19', 'to': '2014-04-03'}",3 min.,G - All Ages,5.22,23,229,0,"Comedy, Historical",,
10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,Special,Light novel,6,Finished Airing,"{'from': '2011-09-21', 'to': '2012-02-22'}",5 min. per ep.,PG-13 - Teens 13 or older,7.36,9586,24679,28,"Comedy, Romance, School, Super Power",Silver Link.,
13255,Haru wa Kuru,Haru wa Kuru,ONA,Unknown,1,Finished Airing,"{'from': '2012-01-27', 'to': '2012-01-27'}",4 min.,G - All Ages,5.87,330,634,0,Adventure,Studio 4°C,
12991,Katte ni Kaizou Specials,Katte ni Kaizou Specials,Special,Manga,3,Finished Airing,"{'from': '2011-05-25', 'to': '2011-10-26'}",7 min. per ep.,R+ - Mild Nudity,6.66,423,2090,1,"Comedy, Parody, School, Sci-Fi, Shounen",Shaft,
448,Tenjou Tenge: The Ultimate Fight,Tenjho Tenge: The Ultimate Fight,OVA,Manga,2,Finished Airing,"{'from': '2005-03-16', 'to': '2005-03-16'}",24 min. per ep.,R - 17+ (violence & profanity),7.15,18992,32423,37,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural",Madhouse,
7021,Ni-hiki no Sanma,Ni-hiki no Sanma,Movie,Original,1,Finished Airing,"{'from': None, 'to': None}",22 min.,G - All Ages,5.05,245,430,0,Comedy,,
9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,Miyanishi Tatsuya Gekijou: Omae Umasou da na,TV,Picture book,20,Finished Airing,"{'from': '2010-10-04', 'to': '2010-10-29'}",3 min. per ep.,G - All Ages,6.52,342,981,0,"Adventure, Kids",,Fall 2010
17151,Mogu Mogu,Mogu Mogu,Music,Unknown,1,Finished Airing,"{'from': '2009-08-06', 'to': '2009-08-06'}",4 min.,G - All Ages,4.67,154,269,0,Music,,
24823,Days,Days,Music,Unknown,1,Finished Airing,"{'from': '2014-06-13', 'to': '2014-06-13'}",5 min.,G - All Ages,6.81,2141,4176,2,Music,,
837,Kyou no 5 no 2,Today in Class 5-2,OVA,Manga,4,Finished Airing,"{'from': '2006-03-24', 'to': '2007-03-21'}",29 min. per ep.,PG-13 - Teens 13 or older,7.29,12399,24405,38,"Comedy, Ecchi, School, Seinen",Shinkuukan,
28579,Kyoro-chan no Jishin Youjin Hi no Youjin,Kyoro-chan no Jishin Youjin Hi no Youjin,OVA,Other,1,Finished Airing,"{'from': None, 'to': None}",11 min.,G - All Ages,6.63,24,110,0,"Kids, Fantasy, Drama",,
4460,Kikumana,Kikumana,ONA,Original,1,Finished Airing,"{'from': '2001-07-14', 'to': '2001-07-14'}",6 min.,PG-13 - Teens 13 or older,5.94,3085,5768,6,"Dementia, Psychological",,
28695,Nonsense Monogatari Dai Ippen: Sarugashima,"Nonsense Story, Volume 1: Monkey Island",Movie,Original,1,Finished Airing,"{'from': '1931-02-10', 'to': '1931-02-10'}",27 min.,G - All Ages,5.44,106,347,0,Adventure,,
